Country or Area;Commodity - Transaction;Year;Unit;Quantity;Quantity Footnotes;Kmq;Continents
Nigeria;Electricity - total solar production;2012;Kilowatt-hours, million;21;;923768;Africa
Niue;Electricity - total solar production;2018;Kilowatt-hours, million;469;;260;Oceania
Niue;Electricity - total solar production;2017;Kilowatt-hours, million;7;1;260;Oceania
Niue;Electricity - total solar production;2016;Kilowatt-hours, million;7;1;260;Oceania
Niue;Electricity - total solar production;2015;Kilowatt-hours, million;666666666666667;;260;Oceania
Niue;Electricity - total solar production;2014;Kilowatt-hours, million;666666666666667;;260;Oceania
Niue;Electricity - total solar production;2013;Kilowatt-hours, million;666666666666667;;260;Oceania
Niue;Electricity - total solar production;2012;Kilowatt-hours, million;644444444444444;;260;Oceania
Niue;Electricity - total solar production;2011;Kilowatt-hours, million;686111111111111;;260;Oceania
Niue;Electricity - total solar production;2010;Kilowatt-hours, million;669444444444444;;260;Oceania
Niue;Electricity - total solar production;2009;Kilowatt-hours, million;0;;260;Oceania
North Macedonia;Electricity - total solar production;2018;Kilowatt-hours, million;22788;;25333;Europe
North Macedonia;Electricity - total solar production;2017;Kilowatt-hours, million;23751;;25333;Europe
North Macedonia;Electricity - total solar production;2016;Kilowatt-hours, million;23699;;25333;Europe
North Macedonia;Electricity - total solar production;2015;Kilowatt-hours, million;22599;;25333;Europe
North Macedonia;Electricity - total solar production;2014;Kilowatt-hours, million;14383;;25333;Europe
North Macedonia;Electricity - total solar production;2013;Kilowatt-hours, million;9051;;25333;Europe
North Macedonia;Electricity - total solar production;2012;Kilowatt-hours, million;2836;;25333;Europe
North Macedonia;Electricity - total solar production;2011;Kilowatt-hours, million;1173;;25333;Europe
Norway;Electricity - total solar production;2018;Kilowatt-hours, million;2;;323830;Europe
Oman;Electricity - total solar production;2018;Kilowatt-hours, million;4;;309500;Asia
Oman;Electricity - total solar production;2017;Kilowatt-hours, million;37;;309500;Asia
Oman;Electricity - total solar production;2016;Kilowatt-hours, million;4;;309500;Asia
Oman;Electricity - total solar production;2015;Kilowatt-hours, million;4;;309500;Asia
Oman;Electricity - total solar production;2014;Kilowatt-hours, million;1;;309500;Asia
Oman;Electricity - total solar production;2013;Kilowatt-hours, million;1;;309500;Asia
Other Asia;Electricity - total solar production;2018;Kilowatt-hours, million;2739;;;Asia
Other Asia;Electricity - total solar production;2017;Kilowatt-hours, million;1692;;;Asia
Other Asia;Electricity - total solar production;2016;Kilowatt-hours, million;1132;;;Asia
Other Asia;Electricity - total solar production;2015;Kilowatt-hours, million;875;;;Asia
Other Asia;Electricity - total solar production;2014;Kilowatt-hours, million;552;;;Asia
Other Asia;Electricity - total solar production;2013;Kilowatt-hours, million;338;;;Asia
Other Asia;Electricity - total solar production;2012;Kilowatt-hours, million;173;;;Asia
Other Asia;Electricity - total solar production;2011;Kilowatt-hours, million;71;;;Asia
Other Asia;Electricity - total solar production;2010;Kilowatt-hours, million;26;;;Asia
Other Asia;Electricity - total solar production;2009;Kilowatt-hours, million;17;;;Asia
Other Asia;Electricity - total solar production;2008;Kilowatt-hours, million;8;;;Asia
Other Asia;Electricity - total solar production;2007;Kilowatt-hours, million;4;;;Asia
Other Asia;Electricity - total solar production;2006;Kilowatt-hours, million;2;;;Asia
Other Asia;Electricity - total solar production;2005;Kilowatt-hours, million;2;;;Asia
Other Asia;Electricity - total solar production;2004;Kilowatt-hours, million;1;;;Asia
Pakistan;Electricity - total solar production;2019;Kilowatt-hours, million;716;;803940;Asia
Pakistan;Electricity - total solar production;2018;Kilowatt-hours, million;714;;803940;Asia
Pakistan;Electricity - total solar production;2017;Kilowatt-hours, million;654;;803940;Asia
Pakistan;Electricity - total solar production;2016;Kilowatt-hours, million;207;;803940;Asia
Palau;Electricity - total solar production;2019;Kilowatt-hours, million;25;1;458;Oceania
Palau;Electricity - total solar production;2018;Kilowatt-hours, million;25;1;458;Oceania
Palau;Electricity - total solar production;2017;Kilowatt-hours, million;23;;458;Oceania
Palau;Electricity - total solar production;2016;Kilowatt-hours, million;23;;458;Oceania
Panama;Electricity - total solar production;2019;Kilowatt-hours, million;2948;;78200;South America
Panama;Electricity - total solar production;2018;Kilowatt-hours, million;2326;;78200;South America
Panama;Electricity - total solar production;2017;Kilowatt-hours, million;1559;;78200;South America
Panama;Electricity - total solar production;2016;Kilowatt-hours, million;714;;78200;South America
Panama;Electricity - total solar production;2015;Kilowatt-hours, million;163;;78200;South America
Panama;Electricity - total solar production;2014;Kilowatt-hours, million;13;;78200;South America
Papua New Guinea;Electricity - total solar production;2018;Kilowatt-hours, million;139;;462840;Oceania
Papua New Guinea;Electricity - total solar production;2017;Kilowatt-hours, million;173;;462840;Oceania
Papua New Guinea;Electricity - total solar production;2016;Kilowatt-hours, million;178;;462840;Oceania
Papua New Guinea;Electricity - total solar production;2015;Kilowatt-hours, million;127;;462840;Oceania
Papua New Guinea;Electricity - total solar production;2014;Kilowatt-hours, million;49;;462840;Oceania
Papua New Guinea;Electricity - total solar production;2013;Kilowatt-hours, million;49;;462840;Oceania
Papua New Guinea;Electricity - total solar production;2012;Kilowatt-hours, million;49;;462840;Oceania
Papua New Guinea;Electricity - total solar production;2011;Kilowatt-hours, million;49;;462840;Oceania
Papua New Guinea;Electricity - total solar production;2010;Kilowatt-hours, million;49;;462840;Oceania
Papua New Guinea;Electricity - total solar production;2009;Kilowatt-hours, million;49;;462840;Oceania
Papua New Guinea;Electricity - total solar production;2008;Kilowatt-hours, million;49;;462840;Oceania
Papua New Guinea;Electricity - total solar production;2007;Kilowatt-hours, million;49;;462840;Oceania
Papua New Guinea;Electricity - total solar production;2006;Kilowatt-hours, million;49;;462840;Oceania
Papua New Guinea;Electricity - total solar production;2005;Kilowatt-hours, million;49;;462840;Oceania
Papua New Guinea;Electricity - total solar production;2004;Kilowatt-hours, million;49;;462840;Oceania
Papua New Guinea;Electricity - total solar production;2003;Kilowatt-hours, million;46;;462840;Oceania
Papua New Guinea;Electricity - total solar production;2002;Kilowatt-hours, million;46;;462840;Oceania
Papua New Guinea;Electricity - total solar production;2001;Kilowatt-hours, million;46;;462840;Oceania
Peru;Electricity - total solar production;2018;Kilowatt-hours, million;797;;1285220;South America
Peru;Electricity - total solar production;2017;Kilowatt-hours, million;330;;1285220;South America
Peru;Electricity - total solar production;2016;Kilowatt-hours, million;241;;1285220;South America
Peru;Electricity - total solar production;2015;Kilowatt-hours, million;230;;1285220;South America
Peru;Electricity - total solar production;2014;Kilowatt-hours, million;199;;1285220;South America
Peru;Electricity - total solar production;2013;Kilowatt-hours, million;1969;;1285220;South America
Peru;Electricity - total solar production;2012;Kilowatt-hours, million;597;;1285220;South America
Peru;Electricity - total solar production;2011;Kilowatt-hours, million;0;;1285220;South America
Peru;Electricity - total solar production;2010;Kilowatt-hours, million;0;;1285220;South America
Philippines;Electricity - total solar production;2019;Kilowatt-hours, million;12461;;300000;Asia
Philippines;Electricity - total solar production;2018;Kilowatt-hours, million;12491;;300000;Asia
Philippines;Electricity - total solar production;2017;Kilowatt-hours, million;12012;;300000;Asia
Philippines;Electricity - total solar production;2016;Kilowatt-hours, million;1097;;300000;Asia
Philippines;Electricity - total solar production;2015;Kilowatt-hours, million;1385;;300000;Asia
Philippines;Electricity - total solar production;2014;Kilowatt-hours, million;165;;300000;Asia
Philippines;Electricity - total solar production;2013;Kilowatt-hours, million;14;;300000;Asia
Philippines;Electricity - total solar production;2012;Kilowatt-hours, million;13;;300000;Asia
Philippines;Electricity - total solar production;2011;Kilowatt-hours, million;12;;300000;Asia
Philippines;Electricity - total solar production;2010;Kilowatt-hours, million;13;;300000;Asia
Philippines;Electricity - total solar production;2009;Kilowatt-hours, million;13;;300000;Asia
Philippines;Electricity - total solar production;2008;Kilowatt-hours, million;13041;;300000;Asia
Philippines;Electricity - total solar production;2007;Kilowatt-hours, million;13094;;300000;Asia
Philippines;Electricity - total solar production;2006;Kilowatt-hours, million;1;;300000;Asia
Poland;Electricity - total solar production;2018;Kilowatt-hours, million;300;;313893;Europe
Poland;Electricity - total solar production;2017;Kilowatt-hours, million;165;;313893;Europe
Poland;Electricity - total solar production;2016;Kilowatt-hours, million;124;;313893;Europe
Poland;Electricity - total solar production;2015;Kilowatt-hours, million;57;;313893;Europe
Poland;Electricity - total solar production;2014;Kilowatt-hours, million;7;;313893;Europe
Poland;Electricity - total solar production;2013;Kilowatt-hours, million;1;;313893;Europe
Poland;Electricity - total solar production;2012;Kilowatt-hours, million;1;;313893;Europe
Portugal;Electricity - total solar production;2018;Kilowatt-hours, million;1006;;92391;Europe
Portugal;Electricity - total solar production;2017;Kilowatt-hours, million;992;;92391;Europe
Portugal;Electricity - total solar production;2016;Kilowatt-hours, million;870;;92391;Europe
Portugal;Electricity - total solar production;2015;Kilowatt-hours, million;796;;92391;Europe
Portugal;Electricity - total solar production;2014;Kilowatt-hours, million;627;;92391;Europe
Portugal;Electricity - total solar production;2013;Kilowatt-hours, million;479;;92391;Europe
Portugal;Electricity - total solar production;2012;Kilowatt-hours, million;393;;92391;Europe
Portugal;Electricity - total solar production;2011;Kilowatt-hours, million;280;;92391;Europe
Portugal;Electricity - total solar production;2010;Kilowatt-hours, million;211;;92391;Europe
Portugal;Electricity - total solar production;2009;Kilowatt-hours, million;160;;92391;Europe
Portugal;Electricity - total solar production;2008;Kilowatt-hours, million;41;;92391;Europe
Portugal;Electricity - total solar production;2007;Kilowatt-hours, million;24;;92391;Europe
Portugal;Electricity - total solar production;2006;Kilowatt-hours, million;5;;92391;Europe
Portugal;Electricity - total solar production;2005;Kilowatt-hours, million;3;;92391;Europe
Portugal;Electricity - total solar production;2004;Kilowatt-hours, million;3;;92391;Europe
Portugal;Electricity - total solar production;2003;Kilowatt-hours, million;3;;92391;Europe
Portugal;Electricity - total solar production;2002;Kilowatt-hours, million;2;;92391;Europe
Portugal;Electricity - total solar production;2001;Kilowatt-hours, million;1;;92391;Europe
Portugal;Electricity - total solar production;2000;Kilowatt-hours, million;1;;92391;Europe
Portugal;Electricity - total solar production;1999;Kilowatt-hours, million;1;;92391;Europe
Portugal;Electricity - total solar production;1998;Kilowatt-hours, million;1;;92391;Europe
Portugal;Electricity - total solar production;1997;Kilowatt-hours, million;1;;92391;Europe
Portugal;Electricity - total solar production;1996;Kilowatt-hours, million;1;;92391;Europe
Portugal;Electricity - total solar production;1995;Kilowatt-hours, million;1;;92391;Europe
Portugal;Electricity - total solar production;1994;Kilowatt-hours, million;1;;92391;Europe
Portugal;Electricity - total solar production;1993;Kilowatt-hours, million;1;;92391;Europe
Portugal;Electricity - total solar production;1992;Kilowatt-hours, million;1;;92391;Europe
Portugal;Electricity - total solar production;1991;Kilowatt-hours, million;1;;92391;Europe
Portugal;Electricity - total solar production;1990;Kilowatt-hours, million;1;;92391;Europe
Puerto Rico;Electricity - total solar production;2018;Kilowatt-hours, million;81;;13790;South America
Puerto Rico;Electricity - total solar production;2017;Kilowatt-hours, million;1591;;13790;South America
Puerto Rico;Electricity - total solar production;2016;Kilowatt-hours, million;1179;;13790;South America
Puerto Rico;Electricity - total solar production;2015;Kilowatt-hours, million;94;;13790;South America
